ranking_popularity,Channel,Watch time (mins),Stream time (mins),Peak viewers,Average viewers,Followers,Followers gained,Partnered,Mature,Language,Esport_channel
1.0,THEGREFG,625107360.0,5280.0,1745462.0,118391.0,11092064.0,558757.0,True,False,Spanish,
2.0,KINGSLEAGUE,500071575.0,2115.0,792033.0,236440.0,1858868.0,580828.0,True,False,Spanish,
3.0,IBAI,391200285.0,5655.0,289137.0,69177.0,12520523.0,259482.0,True,False,Spanish,
4.0,PAULINHOLOKOBR,595767150.0,6060.0,266793.0,98311.0,1975600.0,274200.0,True,False,Portuguese,
5.0,ELSPREEN,513756015.0,5025.0,217043.0,102240.0,6762095.0,527453.0,True,False,Spanish,
6.0,LOUD_CORINGA,448001520.0,9375.0,205471.0,47786.0,3936972.0,180550.0,True,False,Portuguese,
7.0,SHADOUNE666,57765045.0,10905.0,192874.0,5297.0,1119316.0,301862.0,True,False,Spanish,
8.0,AURONPLAY,530178165.0,5565.0,186375.0,95270.0,14708241.0,296731.0,True,False,Spanish,
9.0,LEC,391096965.0,7920.0,178644.0,49380.0,1877067.0,66919.0,True,False,English,Yes
10.0,KAICENAT,984794655.0,13530.0,170617.0,72786.0,4150128.0,507701.0,True,False,English,
11.0,CALL OF DUTY (CALLOFDUTY),276635265.0,5310.0,162194.0,52097.0,1613947.0,103142.0,True,False,English,
12.0,BLASTPREMIER,332054250.0,5550.0,157701.0,59829.0,1510901.0,56414.0,True,False,English,Yes
13.0,AMINEMATUE,101731455.0,2250.0,153299.0,45213.0,1926020.0,51300.0,True,False,French,
14.0,ESL_CSGO,270992805.0,37245.0,148471.0,7275.0,5869723.0,31164.0,True,False,English,Yes
15.0,JAHREIN,271150485.0,11040.0,147761.0,24560.0,1829761.0,67737.0,True,False,Turkish,
16.0,SCUMP,211783725.0,5235.0,137881.0,40455.0,1410960.0,51479.0,True,False,English,
17.0,CASIMITO,144139140.0,7200.0,131175.0,20019.0,3489369.0,49264.0,True,True,Portuguese,
18.0,XQC,838445100.0,14400.0,126238.0,58225.0,11563980.0,73707.0,True,False,English,
19.0,EVELONE192,69225465.0,1125.0,125644.0,61533.0,2311788.0,35867.0,False,True,Russian,
20.0,LCK,246447975.0,6510.0,122815.0,37856.0,1595736.0,88331.0,True,False,English,Yes
21.0,AVALANCHESOFTWARE,7061895.0,75.0,116571.0,94158.0,138897.0,29276.0,False,False,English,
22.0,PLAYAPEX,92068035.0,1890.0,113265.0,48713.0,985812.0,49280.0,True,False,English,Yes
23.0,BIYIN_,51685800.0,4785.0,112381.0,10801.0,3081143.0,72353.0,True,False,Spanish,
24.0,CSGO_MC,90860850.0,9675.0,112277.0,9391.0,1201528.0,6465.0,True,False,Russian,Yes
25.0,JUANSGUARNIZO,150830085.0,5295.0,111090.0,28485.0,9894116.0,240602.0,True,False,Spanish,
26.0,ELRAENN,194555745.0,6255.0,110428.0,31104.0,3882842.0,108406.0,True,True,Turkish,
27.0,ADINROSS,155748645.0,2220.0,107778.0,70157.0,7218651.0,-1794.0,True,False,English,
28.0,TARIK,317720490.0,11010.0,105837.0,28857.0,2466719.0,49645.0,True,False,English,
29.0,NIX,158910600.0,4815.0,105464.0,33003.0,437214.0,29765.0,True,True,Russian,
30.0,LCS,113860575.0,4095.0,105454.0,27804.0,1897954.0,21489.0,True,False,English,Yes
31.0,ILLOJUAN,315555135.0,6795.0,104283.0,46439.0,2982696.0,151396.0,True,False,Spanish,
32.0,ELIASN97,372415905.0,10770.0,102266.0,34579.0,1415416.0,63668.0,True,False,German,
33.0,HJUNE,279297600.0,15750.0,99231.0,17733.0,690531.0,118707.0,True,True,English,
34.0,ELMARIANA,151489905.0,3330.0,93945.0,45492.0,6630809.0,303265.0,True,False,Spanish,
35.0,OTPLOL_,414881220.0,42435.0,90698.0,9776.0,629099.0,13374.0,True,False,French,Yes
36.0,GAMESDONEQUICK,469838730.0,17610.0,85637.0,26680.0,1968234.0,18529.0,True,False,English,
37.0,ESL_CSGOB,131111280.0,7380.0,85145.0,17765.0,1091484.0,34603.0,True,False,English,Yes
38.0,QUACKITYTOO,101339400.0,2175.0,85070.0,46592.0,3615952.0,255694.0,True,False,Spanish,
39.0,RUBIUS,180120510.0,5850.0,84494.0,30789.0,13505937.0,148199.0,True,False,Spanish,
40.0,RIVERS_GG,116433150.0,5910.0,83656.0,19701.0,2812139.0,365059.0,True,False,Spanish,
41.0,HYPE,106174380.0,6435.0,83333.0,16499.0,659626.0,54361.0,True,True,Turkish,
42.0,HASANABI,441396390.0,14115.0,82098.0,31271.0,2427641.0,82328.0,True,False,English,
43.0,GAULES,422618235.0,41700.0,81634.0,10134.0,3822517.0,17127.0,True,True,Portuguese,Yes
44.0,CBLOL,144993630.0,4800.0,80742.0,30207.0,1541578.0,16950.0,True,False,Portuguese,Yes
45.0,AMAR,59704125.0,18540.0,79738.0,3220.0,1526445.0,31048.0,True,False,German,
46.0,RAINBOW6,90309690.0,4560.0,77878.0,19804.0,2461321.0,48694.0,True,True,English,Yes
47.0,BTSSMASH,67697670.0,31830.0,77642.0,2126.0,400884.0,10353.0,True,False,English,Yes
48.0,WTCN,44956320.0,4560.0,77211.0,9858.0,2834735.0,23525.0,True,True,Turkish,
49.0,BETHESDA,8009700.0,690.0,75555.0,11608.0,685208.0,10816.0,True,True,Spanish,
50.0,Y4SPLZ,26654280.0,4470.0,75511.0,5962.0,45175.0,12772.0,False,False,English,
51.0,ROCKETLEAGUE,88582095.0,2190.0,75188.0,40448.0,3868303.0,64417.0,True,False,English,Yes
52.0,PGL_DOTA2,235672425.0,12060.0,74804.0,19541.0,397735.0,18230.0,True,False,English,Yes
53.0,加藤純一です (KATO_JUNICHI0817),184552920.0,8070.0,73681.0,22869.0,713041.0,16325.0,False,False,Japanese,
54.0,KENDINEMUZISYEN,97107195.0,5955.0,71983.0,16306.0,2548417.0,52202.0,True,False,Turkish,
55.0,KAMET0,159104025.0,12405.0,71424.0,12825.0,1551246.0,14925.0,True,False,French,
56.0,NINTENDO,4339140.0,330.0,71107.0,13148.0,611997.0,5203.0,True,False,English,
57.0,RELOG_RU,99448275.0,5235.0,70359.0,18996.0,92810.0,90765.0,True,False,Russian,
58.0,REBEUDETER,38111745.0,885.0,69912.0,43064.0,1150912.0,47853.0,True,False,French,
59.0,TRYMACS,146958330.0,9855.0,67664.0,14912.0,3279035.0,28378.0,True,False,German,
60.0,TENDERLYBAE,6832575.0,645.0,63914.0,10593.0,1250869.0,40098.0,True,False,Russian,
61.0,BAIANO,145958670.0,10455.0,62999.0,13960.0,812225.0,15759.0,True,True,Portuguese,
62.0,WARFRAME,14280570.0,615.0,62747.0,23220.0,1810128.0,9621.0,True,False,English,
63.0,REBORN_LIVE,67880475.0,8925.0,62536.0,7605.0,2434475.0,82362.0,True,False,Spanish,
64.0,HLTVORG,11071725.0,645.0,62295.0,17165.0,169620.0,15767.0,True,False,English,Yes
65.0,SONYSANDIEGOSTUDIO,2696040.0,75.0,62134.0,35947.0,145882.0,1789.0,True,False,English,
66.0,SODAPOPPIN,76948950.0,4845.0,60759.0,15882.0,8827646.0,1828.0,True,True,English,
67.0,WHOPLOHOYPAREN,36822420.0,2805.0,60561.0,13127.0,853943.0,37976.0,True,False,Russian,
68.0,ROBLEIS,181961940.0,20340.0,60540.0,8946.0,5053600.0,256433.0,True,False,Spanish,
69.0,LUQUET4,190074720.0,7395.0,59900.0,25703.0,1210945.0,138674.0,True,False,Portuguese,
70.0,N3KOGLAI,73973760.0,2655.0,59878.0,27862.0,2502764.0,80654.0,True,True,Russian,
71.0,だるまいずごっど (DARUMAISGOD),50879670.0,1395.0,59587.0,36472.0,543749.0,15205.0,True,False,Japanese,
72.0,SMITEGAME,90978090.0,28020.0,58471.0,3246.0,693801.0,8385.0,True,False,English,Yes
73.0,WESTCOL,90027240.0,4410.0,58026.0,20414.0,1135820.0,47517.0,True,False,Spanish,
74.0,DOMINGO,66812265.0,4860.0,57929.0,13747.0,1578821.0,10059.0,True,False,French,
75.0,LVPES,158215965.0,17355.0,57823.0,9116.0,1052899.0,11766.0,True,False,Spanish,Yes
76.0,SPURSITO,13516260.0,1710.0,57683.0,7904.0,1204950.0,19329.0,True,False,Spanish,
77.0,SYPHERPK,24177510.0,6705.0,56270.0,3605.0,6304435.0,18967.0,True,False,English,
78.0,ELXOKAS,213031200.0,11880.0,56171.0,17931.0,3167801.0,76116.0,True,False,Spanish,
79.0,TISISCHUBECH,62851965.0,5355.0,55358.0,11737.0,332970.0,18247.0,True,False,German,
80.0,FPS_SHAKA,357001770.0,19155.0,55215.0,18637.0,1042878.0,21160.0,True,False,Japanese,
81.0,MISSASINFONIA,37693725.0,1680.0,54768.0,22436.0,3390977.0,171146.0,True,False,Spanish,
82.0,ALANZOKA,181657365.0,8490.0,54698.0,21396.0,6234650.0,95827.0,True,False,Portuguese,
83.0,TELEFE,77793300.0,8460.0,53987.0,9195.0,250115.0,38061.0,True,False,Spanish,
84.0,PARAGON_DOTA,114209880.0,13410.0,53966.0,8516.0,52696.0,41089.0,True,False,Russian,
85.0,GERARDROMERO,66514110.0,8580.0,53606.0,7752.0,446524.0,61734.0,True,False,Spanish,
86.0,EASPORTSFIFA,18622710.0,1215.0,52337.0,15327.0,2789703.0,32200.0,True,False,English,Yes
87.0,ROIER,78413940.0,6375.0,51609.0,12300.0,980580.0,247222.0,True,False,Spanish,
88.0,HONDADREAMLAB,2379840.0,150.0,51402.0,15865.0,6459.0,62.0,False,False,English,
89.0,JONVLOGS,32400645.0,3870.0,51259.0,8372.0,1185244.0,30030.0,True,False,Portuguese,
90.0,ARIGAMEPLAYS,24200325.0,2970.0,49239.0,8148.0,5604248.0,181472.0,True,False,Spanish,
91.0,VALORANT_JPN,119851980.0,4590.0,48430.0,26111.0,391524.0,25704.0,True,False,Japanese,Yes
92.0,SPYGEA,65004075.0,12840.0,47941.0,5062.0,566497.0,7641.0,True,False,Japanese,
93.0,FEXTRALIFE,235007355.0,14175.0,47546.0,16579.0,1454547.0,10144.0,True,False,English,
94.0,K4SEN,176998830.0,14280.0,47455.0,12394.0,500971.0,16107.0,True,False,Japanese,
95.0,SARDOCHE,80401230.0,10920.0,47355.0,7362.0,1283101.0,-876.0,True,False,French,
96.0,BUSTER,45065055.0,1605.0,47190.0,28077.0,3379553.0,25002.0,True,False,Russian,
97.0,우왁굳 (WOOWAKGOOD),173489610.0,8700.0,47123.0,19941.0,940686.0,8682.0,True,False,Korean,
98.0,SIMURGH,6361380.0,2505.0,47082.0,2539.0,11291.0,-8.0,True,False,English,
99.0,NABRIZARP,13448745.0,5430.0,46935.0,2476.0,128771.0,60870.0,False,False,Portuguese,
100.0,LEVO,43704975.0,9240.0,46921.0,4729.0,809077.0,40147.0,True,True,Turkish,
101.0,GOTAGA,40479090.0,2775.0,46553.0,14587.0,3832416.0,13024.0,True,False,French,
102.0,ZACKRAWRR,162723045.0,11460.0,45858.0,14199.0,1132475.0,31894.0,False,False,English,
103.0,SINATRAA,69465210.0,7545.0,45093.0,9206.0,1772070.0,7314.0,True,True,English,
104.0,NILOJEDA,58158360.0,7290.0,44683.0,7977.0,892495.0,75079.0,True,False,Spanish,
105.0,ALEXELCAPO,37135950.0,6675.0,44618.0,5563.0,1031227.0,5233.0,True,False,Spanish,
106.0,GRONKH,157176990.0,7905.0,44360.0,19883.0,1523008.0,9965.0,True,True,German,
107.0,CASTRO_1021,98282520.0,7065.0,43688.0,13911.0,3682055.0,27612.0,True,False,English,
108.0,NICKMERCS,192889275.0,9615.0,43424.0,20061.0,6644931.0,13987.0,True,False,English,
109.0,CSGO_MC2,36804450.0,5820.0,43197.0,6323.0,376916.0,8720.0,True,False,Russian,Yes
110.0,SQUEEZIE,28249125.0,1095.0,43106.0,25798.0,4070733.0,27314.0,True,False,French,
111.0,ZANOXVII,57198990.0,6795.0,43030.0,8417.0,1654581.0,21844.0,True,False,Italian,
112.0,GMHIKARU,96444390.0,5865.0,42047.0,16444.0,1677304.0,97402.0,True,False,English,
113.0,LIRIK,197843010.0,9840.0,42007.0,20105.0,2915762.0,3974.0,True,False,English,
114.0,JRKZ,17522445.0,4290.0,41651.0,4084.0,662111.0,12187.0,True,True,Turkish,
115.0,PSG,5798775.0,2250.0,41568.0,2577.0,497617.0,159826.0,True,False,French,
116.0,BETBOOM_RU,206193180.0,16905.0,41562.0,12197.0,238800.0,20073.0,True,False,Russian,
117.0,MONTANABLACK88,85854840.0,3255.0,41024.0,26376.0,4836755.0,32827.0,True,True,German,
118.0,QUACKITY,2821425.0,105.0,40779.0,26870.0,5300566.0,329.0,True,False,English,
119.0,GAMERBROTHER,72328635.0,5895.0,40747.0,12269.0,412839.0,18455.0,True,False,German,
120.0,ELZEEIN,42614985.0,7305.0,40734.0,5833.0,294117.0,32988.0,True,False,Spanish,
121.0,MAXIMEBIAGGI,16866045.0,1605.0,40660.0,10508.0,236897.0,41134.0,True,False,French,
122.0,ANITTAMEDIACENTER,3989820.0,345.0,40071.0,11564.0,8002.0,1273.0,False,False,Portuguese,
123.0,한동숙 (HANDONGSUK),208177905.0,12165.0,39940.0,17112.0,552132.0,5019.0,True,False,Korean,
124.0,FELIPENETO,9552375.0,420.0,39656.0,22743.0,140091.0,89055.0,True,False,Portuguese,
125.0,REVEDTV,45280305.0,5715.0,38423.0,7923.0,951434.0,24378.0,True,False,German,
126.0,CHESS,132206445.0,7395.0,37749.0,17877.0,943660.0,59022.0,True,False,English,Yes
127.0,LLA,28991565.0,1755.0,37743.0,16519.0,610061.0,11367.0,True,False,Spanish,Yes
128.0,JHDELACRUZ777,11726820.0,5250.0,37713.0,2233.0,427117.0,245759.0,True,False,Spanish,
129.0,TEKKEN,25657800.0,2070.0,37691.0,12395.0,225478.0,8544.0,True,False,English,Yes
130.0,CAROLA,60383385.0,9675.0,37601.0,6241.0,1501754.0,87825.0,True,False,Spanish,
131.0,SLAKUN10,9735390.0,810.0,37299.0,12019.0,4507163.0,70307.0,True,False,Spanish,
132.0,RESTIAFPS,46999275.0,8490.0,37116.0,5535.0,203908.0,10448.0,True,False,Chinese,
133.0,GEORGENOTFOUND,17593575.0,930.0,36803.0,18917.0,4924724.0,2341.0,True,False,English,
134.0,TOBEYKAI,8027430.0,5460.0,36454.0,1470.0,11275.0,342.0,True,False,English,
135.0,CR_RION,45308370.0,5325.0,36188.0,8508.0,147466.0,15702.0,True,False,Japanese,
136.0,STYLISHNOOB4,259172310.0,14745.0,35557.0,17576.0,951276.0,10679.0,True,False,Japanese,
137.0,LPL,77840580.0,6075.0,35511.0,12813.0,917937.0,22746.0,True,False,English,Yes
138.0,NICEWIGG,57179880.0,8400.0,35309.0,6807.0,663093.0,20345.0,True,False,English,
139.0,EDWIN_LIVE,65562150.0,8550.0,35123.0,7668.0,382058.0,10015.0,True,False,Thai,
140.0,EAMADDENNFL,34884570.0,2010.0,35016.0,17355.0,538436.0,21548.0,True,False,English,Yes
141.0,PARADEEV1CH,18850335.0,1350.0,34941.0,13963.0,1334948.0,38320.0,True,True,Russian,
142.0,DISGUISEDTOAST,19319715.0,2040.0,34757.0,9470.0,2752079.0,4045.0,True,False,English,
143.0,FORSEN,210407730.0,10620.0,33462.0,19812.0,1686080.0,14717.0,True,True,English,
144.0,THESIMS,969960.0,30.0,33454.0,32332.0,199872.0,0.0,False,False,English,
145.0,EMIRU,35347575.0,2460.0,33218.0,14368.0,1138811.0,-1128.0,True,False,English,
146.0,ROCKETLEAGUESAM,15502500.0,810.0,33212.0,19138.0,152749.0,19719.0,True,False,Portuguese,Yes
147.0,CRITICALROLE,28161900.0,1575.0,33065.0,17880.0,1196847.0,15708.0,True,False,English,
148.0,SUMMIT1G,402672945.0,18960.0,33007.0,21238.0,6161867.0,6950.0,True,False,English,
149.0,JASPER7SE,29371365.0,2490.0,32740.0,11795.0,453705.0,8978.0,True,False,Japanese,
150.0,DAVAY_PO_NOVOY,4219050.0,3225.0,32704.0,1308.0,48859.0,19735.0,False,False,Russian,
151.0,UNBOXHOLICS,15226695.0,1020.0,32432.0,14928.0,415202.0,2576.0,True,False,English,
152.0,NNOPRIME,9689805.0,750.0,32278.0,12919.0,48739.0,20132.0,False,False,German,
153.0,BRATISHKINOFF,78324225.0,5235.0,31932.0,14961.0,2327517.0,-26626.0,True,False,Russian,
154.0,BASTIGHG,122339685.0,14130.0,31903.0,8658.0,1346689.0,90812.0,True,False,German,
155.0,TUMBLURR,114499890.0,7515.0,31649.0,15236.0,1054390.0,13548.0,True,False,Italian,
156.0,GABEPEIXE,146919600.0,15180.0,31619.0,9678.0,1086381.0,57962.0,True,False,Portuguese,
157.0,NMPLOL,64487730.0,4335.0,31608.0,14876.0,1039501.0,2530.0,True,False,English,
158.0,S1MPLE,9512385.0,510.0,31598.0,18651.0,3359222.0,9735.0,True,False,English,
159.0,ZOOMAA,96677520.0,10425.0,31344.0,9273.0,302019.0,10917.0,True,False,English,
160.0,IM_MITTIII,101276190.0,18645.0,31265.0,5431.0,115007.0,34315.0,True,False,Japanese,
161.0,EXTRAEMILY,22042260.0,4755.0,31252.0,4635.0,144641.0,31768.0,True,False,English,
162.0,DANNYAARONS,33237435.0,5325.0,30984.0,6241.0,590687.0,39667.0,True,False,English,
163.0,BRUCEDROPEMOFF,40756395.0,1755.0,30983.0,23223.0,1210355.0,15777.0,True,True,English,
164.0,한갱 (WOOHANKYUNG),20526045.0,3810.0,30506.0,5387.0,441879.0,12152.0,True,True,Korean,
165.0,PAPAPLATTE,167594220.0,14565.0,29888.0,11506.0,1623975.0,35718.0,True,False,German,
166.0,WILBURSOOT,3440250.0,165.0,29577.0,20850.0,4650248.0,1137.0,True,True,English,
167.0,PLKDAMIAN,16980630.0,3015.0,29537.0,5632.0,301819.0,13669.0,True,False,Polish,
168.0,IRONMOUSE,56222760.0,7455.0,29501.0,7541.0,1437316.0,14035.0,True,True,English,
169.0,TSM_IMPERIALHAL,126277095.0,8400.0,29437.0,15032.0,1773958.0,19040.0,True,False,English,
170.0,FOLLENTASS,18676020.0,3840.0,29319.0,4863.0,330714.0,12357.0,True,True,Russian,
171.0,FAMEMMA,3231045.0,615.0,28825.0,5253.0,48884.0,9589.0,True,False,Polish,
172.0,NOWAY4U_SIR,230019420.0,15465.0,28646.0,14873.0,586801.0,5970.0,True,False,German,
173.0,CLIX,131479545.0,9780.0,28342.0,13443.0,5710502.0,87020.0,True,False,English,
174.0,LITTLERAGERGIRL,17313705.0,6345.0,28296.0,2728.0,606765.0,35074.0,True,False,Spanish,
175.0,MIZKIF,86165040.0,4215.0,28019.0,20442.0,2037156.0,-6969.0,True,False,English,
176.0,HASKOLOGLU,29568270.0,6180.0,27806.0,4784.0,137014.0,19775.0,True,True,Turkish,
177.0,DAVOOXENEIZE,47582790.0,3255.0,27768.0,14618.0,818622.0,90841.0,True,False,Spanish,
178.0,DATMODZ,43434315.0,18645.0,27698.0,2329.0,375726.0,1381.0,True,False,English,
179.0,YOURRAGEGAMING,91270140.0,5025.0,27649.0,18163.0,1290980.0,21733.0,True,False,English,
180.0,RIOT GAMES (RIOTGAMES),13806165.0,2310.0,27627.0,5976.0,6547561.0,-1581.0,True,False,English,
181.0,LOLPACIFICTW,17276175.0,1410.0,27517.0,12252.0,226609.0,1793.0,True,False,Chinese,Yes
182.0,AMOURANTH,77936820.0,10905.0,27513.0,7146.0,6189180.0,48889.0,True,False,English,
183.0,TENZ,19192575.0,1035.0,27277.0,18543.0,3252503.0,23564.0,True,False,English,
184.0,ALBAARA,35457195.0,5985.0,27086.0,5924.0,268209.0,45167.0,False,True,Portuguese,
185.0,JUST_NS,116165790.0,10185.0,26996.0,11405.0,564103.0,7230.0,True,True,Russian,
186.0,EPULZEGAMING,78283515.0,7965.0,26920.0,9828.0,72107.0,18727.0,True,False,English,
187.0,JERMA985,95268315.0,5355.0,26793.0,17790.0,1251033.0,36402.0,True,True,English,
188.0,XBOX,3529860.0,5445.0,26650.0,648.0,704439.0,4639.0,True,True,English,Yes
189.0,BTSSMASH2,12446430.0,2010.0,26549.0,6192.0,101375.0,3565.0,True,False,English,
190.0,NONI,13231545.0,6525.0,26534.0,2027.0,631568.0,64416.0,True,False,Spanish,
191.0,MARKILOKURASY,37755630.0,9615.0,26400.0,3926.0,1591814.0,57686.0,True,False,Spanish,
192.0,MARKPLAYZ,44245665.0,15465.0,26121.0,2861.0,71558.0,16542.0,True,True,English,
193.0,아이네_ (VO_INE),26920485.0,1770.0,26081.0,15209.0,266704.0,8267.0,True,False,Korean,
194.0,ANTOINEDANIEL,64319670.0,7125.0,26032.0,9027.0,927802.0,7065.0,True,True,French,
195.0,ROCKETBAGUETTE,13630515.0,3000.0,25948.0,4543.0,300840.0,8420.0,True,False,French,Yes
196.0,JLTOMY,190828275.0,16455.0,25730.0,11596.0,1134468.0,11826.0,True,False,French,
197.0,MOISTCR1TIKAL,117231075.0,9585.0,25716.0,12230.0,4779850.0,60402.0,True,False,English,
198.0,PRIMELEAGUE,31900200.0,5895.0,25415.0,5411.0,203689.0,4915.0,True,False,German,Yes
199.0,RUNTHEFUTMARKET,61842030.0,8340.0,25264.0,7415.0,746375.0,19626.0,True,False,English,
200.0,풍월량 (HANRYANG1125),202097910.0,13935.0,25082.0,14502.0,604179.0,1748.0,True,False,Korean,
201.0,PGL_DOTA2EN2,43022910.0,6840.0,25075.0,6289.0,167988.0,7190.0,True,False,English,Yes
202.0,NBA2KLEAGUE,3542445.0,720.0,24883.0,4920.0,204626.0,1178.0,True,False,English,Yes
203.0,MASTU,3656100.0,405.0,24876.0,9027.0,674854.0,24751.0,True,False,French,
204.0,LOLTYLER1,187989105.0,11850.0,24771.0,15864.0,5156614.0,11686.0,True,False,English,
205.0,IITZTIMMY,89214660.0,16680.0,24726.0,5348.0,2568648.0,20579.0,True,False,English,
206.0,DARIOMOCCIATWITCH,121158855.0,17445.0,24662.0,6945.0,431600.0,19195.0,True,False,Italian,
207.0,QTCINDERELLA,30943035.0,5250.0,24611.0,5893.0,832756.0,13746.0,True,False,English,
208.0,MAZZAROPI_1,4911780.0,11055.0,24536.0,444.0,54407.0,51553.0,False,False,Portuguese,
209.0,ELDED,55171725.0,9660.0,24128.0,5711.0,5379235.0,43366.0,True,False,Spanish,
210.0,DERKELLERYT,9249660.0,3405.0,23962.0,2716.0,335179.0,5514.0,True,False,German,
211.0,XXXTHEFOCUSXXX,25763715.0,8685.0,23904.0,2966.0,1713773.0,55334.0,True,False,Spanish,
212.0,MOONMOON,167607315.0,10710.0,23655.0,15649.0,1140981.0,2442.0,True,True,English,
213.0,NIKOLARN,110424195.0,9465.0,23651.0,11666.0,555348.0,-79106.0,True,False,English,
214.0,JOUEUR_DU_GRENIER,40976520.0,3405.0,23373.0,12034.0,875894.0,10139.0,True,False,French,
215.0,CELLBIT,141404850.0,12435.0,23369.0,11371.0,2600295.0,37743.0,True,True,Portuguese,
216.0,CAPCOMFIGHTERS,13365465.0,3675.0,23361.0,3636.0,397254.0,1122.0,True,False,English,Yes
217.0,ATADOGANN,15267645.0,2565.0,23128.0,5952.0,96147.0,40128.0,False,False,Turkish,
218.0,THEREALKNOSSI,19037385.0,1470.0,23119.0,12950.0,2158418.0,6178.0,True,True,German,
219.0,EVELONE2004,11928780.0,900.0,22980.0,13254.0,544668.0,9019.0,False,False,Russian,
220.0,WANKILSTUDIO,28538445.0,2400.0,22818.0,11891.0,1126640.0,13154.0,True,False,French,
221.0,XROHAT,124138320.0,12780.0,22731.0,9713.0,758112.0,50146.0,True,False,German,
222.0,LVNDMARK,179629530.0,13845.0,22723.0,12974.0,1070007.0,22276.0,True,False,English,
223.0,BADBOYHALO,4483455.0,435.0,22711.0,10306.0,2411938.0,-706.0,True,False,English,
224.0,AMAZONMUSIC,3578820.0,795.0,22614.0,4501.0,564227.0,1098.0,True,False,English,
225.0,CARRERAAA,38450730.0,3720.0,22559.0,10336.0,3161268.0,172320.0,True,False,Spanish,
226.0,BARCELONASCOFICIAL,752865.0,285.0,22526.0,2641.0,15881.0,5772.0,False,False,Spanish,
227.0,FANUM,79497990.0,7245.0,22521.0,10972.0,821319.0,53816.0,True,False,English,
228.0,ROCKETLEAGUEAPAC,9312270.0,660.0,22506.0,14109.0,192241.0,15664.0,True,False,English,Yes
229.0,릴파_ (LILPAAAAAA),73409895.0,6480.0,22483.0,11328.0,255447.0,9996.0,True,False,Korean,
230.0,SELLY55,9865260.0,3420.0,22437.0,2884.0,236473.0,21124.0,True,False,Korean,
231.0,8CHO,10065330.0,4725.0,22362.0,2130.0,1347817.0,14217.0,True,False,Spanish,
232.0,YODA,120409965.0,11175.0,22346.0,10774.0,2387229.0,8704.0,True,False,Portuguese,
233.0,PARAGON_ENG,44674215.0,12270.0,22296.0,3640.0,21549.0,19435.0,True,False,English,
234.0,JCORKO_,13377240.0,5535.0,22190.0,2416.0,653732.0,34315.0,True,False,Spanish,
235.0,KORESHZY,13019250.0,1125.0,22165.0,11572.0,1263628.0,24791.0,True,True,Russian,
236.0,NIKLASWILSON,45251130.0,7350.0,22165.0,6156.0,680484.0,29493.0,True,False,German,
237.0,SOLARY,20792970.0,4365.0,22140.0,4763.0,686827.0,5911.0,True,False,French,Yes
238.0,FLATS,49517295.0,9480.0,22119.0,5223.0,420051.0,30812.0,True,False,English,
239.0,K3SOJU,201748095.0,13695.0,21933.0,14731.0,446093.0,7816.0,True,False,English,
240.0,EASTGEEKSMASH,4633515.0,705.0,21931.0,6572.0,39948.0,4095.0,False,False,Japanese,Yes
241.0,고세구___ (GOSEGUGOSEGU),50025540.0,6915.0,21870.0,7234.0,252337.0,9114.0,True,False,Korean,
242.0,DANTES,83615670.0,15825.0,21813.0,5283.0,310939.0,84092.0,False,False,English,
243.0,DIARIOMARCA,5866485.0,2625.0,21808.0,2234.0,24430.0,584.0,False,False,Spanish,
244.0,THEBAUSFFS,107791875.0,7845.0,21761.0,13740.0,921419.0,25264.0,True,False,English,
245.0,PIETSMIET,22072110.0,5985.0,21665.0,3687.0,766742.0,1337.0,True,True,German,
246.0,SHROUD,101211615.0,11235.0,21443.0,9008.0,10432943.0,1315.0,True,False,English,
247.0,BRAWLHALLA,27360105.0,2115.0,21429.0,12936.0,1830487.0,17157.0,True,False,English,Yes
248.0,CHALLENGERSLEAGUE,23304660.0,3615.0,21412.0,6446.0,335659.0,4122.0,True,False,English,Yes
249.0,FARBIZZBAT9,1504470.0,540.0,21381.0,2786.0,497117.0,11562.0,True,False,Russian,
250.0,WARCRAFT,37151955.0,2730.0,21363.0,13608.0,713588.0,14490.0,True,False,English,Yes
251.0,ALVAROOLAZABAL,929295.0,75.0,21311.0,12390.0,1482.0,1424.0,False,False,Spanish,
252.0,DJGRZS,895080.0,8985.0,21300.0,99.0,12296.0,9780.0,False,False,Portuguese,
253.0,TIXINHADOIS,15154620.0,7905.0,21232.0,1917.0,424429.0,9217.0,True,False,Portuguese,
254.0,ROCKETLEAGUEMENA,8891745.0,750.0,21155.0,11855.0,131350.0,13983.0,True,False,Arabic,Yes
255.0,EWROON,93061680.0,7875.0,21154.0,11817.0,868129.0,3762.0,True,False,Polish,
256.0,양띵 (YD0821),22960020.0,2370.0,21142.0,9687.0,341810.0,1316.0,True,False,Korean,
257.0,비챤_ (VIICHAN6),63364080.0,6075.0,21137.0,10430.0,236875.0,9448.0,True,False,Korean,
258.0,AGUSTINUNAPLAY8,45999540.0,6210.0,21039.0,7407.0,190330.0,14418.0,True,False,Spanish,
259.0,ZLOYN,24031170.0,4755.0,21023.0,5053.0,848101.0,17367.0,True,True,Russian,
260.0,SHYLILY,27187110.0,4680.0,20964.0,5809.0,1014614.0,22929.0,True,False,English,
261.0,CAEDREL,69290805.0,7980.0,20957.0,8683.0,409452.0,10557.0,True,False,English,
